,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
568,data/images/n11939491/n11939491_4441.JPEG,flower,flower," Three flowers with red, yellow, and white petals in a vase. ",  A cluster of white flowers with a green stem in the center. 
569,data/images/n02906734/n02906734_23744.JPEG,brush,brush, A group of people playing a game of broomball in an indoor rink. ,  A brush with a handle and bristles attached to it. 
570,data/images/n03376595/n03376595_10579.JPEG,chair,chair, A wooden lawn chair with slats and armrests. ,"  A wooden chair with a cushion seat and backrest, positioned in front of a window. "
571,data/images/n03452741/n03452741_1177.JPEG,piano,ball," A small, handmade piano with a black felt lid and a brown felt seat. ",  A soccer ball with a white exterior and black laces. 
572,data/images/n03100240/n03100240_2138.JPEG,car,cell phone, A blue convertible sports car on a gray background. ,  A man is holding a smartphone with a blue case. 
573,data/images/n03792782/n03792782_1105.JPEG,bicycle,bicycle, A group of people on bicycles in a forested area. ,  A woman is riding a bicycle in the park. 
574,data/images/n03063599/n03063599_3890.JPEG,coffee mug,cell phone, A hand holding a mug with a blue background and a handprint design. ,"  A small, square-shaped device with a touchscreen and various buttons for making calls, sending messages, and accessing the internet."
575,data/images/n02992529/n02992529_35743.JPEG,cell phone,cell phone, A cell phone displaying a text message with the date and time. ,  A man holds a smartphone with a camera lens attached to the back.
576,data/images/n03773504/n03773504_8896.JPEG,rocket,rocket, A white missile on display in a museum. ," A rocket with a large, cylindrical body and four smaller fins on its lower half. "
577,data/images/n03180011/n03180011_19233.JPEG,computer,coffee maker, A dark room with a computer desk and multiple monitors. ,"  A white Keurig coffee maker with a black handle and cord, sitting on top of a wooden countertop."
578,data/images/n03445777/n03445777_15294.JPEG,ball,ball, A crystal golf ball with a personalized message. ,  A soccer ball with a white stripe down the center. 
579,data/images/n03376595/n03376595_108.JPEG,chair,guitar, A wooden folding chair with a slatted backrest. ,"  A guitar with a black body and white neck, sitting on a wooden stand. "
580,data/images/n03709823/n03709823_18874.JPEG,handbag,rocket, A blue and white bag with a square design on it. ,"  A rocket with a large, cylindrical body and four smaller, cone-shaped boosters attached to its sides."
581,data/images/n03376595/n03376595_3835.JPEG,chair,train," Two wooden lounge chairs with slats, one leaning against the other. ","A small, white robot with a round body and four wheels on its bottom. "
582,data/images/n11939491/n11939491_55377.JPEG,flower,mushroom, A vibrant pink flower with yellow center in a field of grass. ,"  A large, white mushroom with a brown cap."
583,data/images/n03445777/n03445777_2493.JPEG,ball,shoes, A green plastic basket filled with golf balls on a golf course. ,"  A pair of black and white sneakers with a red sole, placed on top of a gray background. "
584,data/images/n03180011/n03180011_16171.JPEG,computer,pumpkin, A silver desktop computer with keyboard and mouse on a white background. ,"  A large, orange pumpkin with a stem and leaves. "
585,data/images/n03775071/n03775071_794.JPEG,gloves,bicycle," A red stocking with a white penguin inside, sitting on a green and white patterned surface. ",  A woman rides a bicycle on a sidewalk in front of a building. 
586,data/images/n02504458/n02504458_4080.JPEG,elephant,elephant, A group of elephants with their tusks interlocked. ,  A large gray elephant with a long trunk and two small ears. 
587,data/images/n02951358/n02951358_30776.JPEG,canoe or boat,canoe or boat, A group of people in kayaks on the ocean. ,  A man is paddling a canoe on a calm lake. 
588,data/images/n03792782/n03792782_757.JPEG,bicycle,bicycle, A woman riding a bicycle on a trail. ,  A woman rides a bicycle on a dirt path. 
589,data/images/n03888257/n03888257_24025.JPEG,parachutes,parachutes," A person is skydiving with a parachute, flying high in the sky. ",  A person is wearing a parachute and preparing to jump from an airplane. 
590,data/images/n02492035/n02492035_24294.JPEG,monkey,horse," Two monkeys in a tree enclosure, one grooming the other. ",  A horse is standing in a field with tall grass.
591,data/images/n03888257/n03888257_6749.JPEG,parachutes,parachutes," Two people are skydiving, one is holding onto the other, they are in the air, and they are wearing helmets. ",  A man is jumping out of a plane with a parachute. 
592,data/images/n02951358/n02951358_7348.JPEG,canoe or boat,cell phone, A painting of a man and his dog in a canoe on a lake at sunset. ,"  A man holds a small, black cell phone in his hand. "
593,data/images/n02951358/n02951358_30776.JPEG,canoe or boat,canoe or boat, A group of people in kayaks on the ocean. ,"A man and a woman paddle in tandem on a calm lake, with trees lining the shore. "
594,data/images/n03180011/n03180011_4664.JPEG,computer,cell phone," A computer desk with a monitor, keyboard, mouse, and speakers. ",  A black and white photograph of a man's hand holding an iPhone. 
595,data/images/n03792972/n03792972_8672.JPEG,camp or camping,camp or camping, A tent in a mountainous area with trees and fog. ,"  A group of campers sitting around a campfire, with tents in the background. "
596,data/images/n03792972/n03792972_474.JPEG,camp or camping,camp or camping, A dog sitting next to a tent on a city street. ,"  A group of campers at a campsite, with tents and campfires in the background. "
597,data/images/n11939491/n11939491_4441.JPEG,flower,mushroom," Three flowers with red, yellow, and white petals in a vase. ","  A brown, round mushroom with a small white cap. "
598,data/images/n13054560/n13054560_8062.JPEG,mushroom,mushroom, A white plate with sliced mushrooms. ,"  A brown, round mushroom with a small white cap."
599,data/images/n02124075/n02124075_57.JPEG,cat,cat, A small kitten with yellow eyes and a spotted coat is sitting on a carpeted floor. ,A white cat with a black spot on its back. 
600,data/images/n03376595/n03376595_10579.JPEG,chair,chair, A wooden lawn chair with slats and armrests. ,  A wooden chair with a metal frame and four legs. 
601,data/images/n02607072/n02607072_304.JPEG,clownfish or fish,elephant, Two clownfish swimming among the tentacles of an anemone. ,"  A large, grey elephant with a small trunk."
602,data/images/n11939491/n11939491_16390.JPEG,flower,flower," The image features a single white daisy with a yellow center, surrounded by green foliage. ",  A bright yellow daffodil bloom with a dark brown center.
603,data/images/n02992529/n02992529_35743.JPEG,cell phone,coffee mug, A cell phone displaying a text message with the date and time. ,  A white ceramic coffee mug with a blue and red design. 
604,data/images/n04120489/n04120489_3979.JPEG,shoes,fruits and vegetables," The image shows a close-up of a Nike running shoe with the word ""RUNNING"" visible on the side. ","  A bunch of ripe, red tomatoes on a wooden chopping board. "
605,data/images/n02951358/n02951358_33850.JPEG,canoe or boat,coffee mug, A man in a yellow helmet is kayaking down a river. ,  A white coffee mug with a cartoon character on it. 
606,data/images/n04069434/n04069434_17439.JPEG,camera,tower, A person taking a selfie with a camera. ,"  A group of people playing a game on a large, open field. "
607,data/images/n11939491/n11939491_4441.JPEG,flower,mushroom," Three flowers with red, yellow, and white petals in a vase. ",A white mushroom with a brown cap. 
608,data/images/n13054560/n13054560_11059.JPEG,mushroom,mushroom, A mushroom growing out of a tree stump. ,"A large, white mushroom with a small stem. "
609,data/images/n03376595/n03376595_3835.JPEG,chair,camp or camping," Two wooden lounge chairs with slats, one leaning against the other. ","  A group of people are gathered around a campfire, with tents and other camping equipment visible in the background. "
610,data/images/n03982430/n03982430_13651.JPEG,pool table,pool table, A pool table with red balls and a black cue ball. ,"  A pool table with a green felt surface and a wooden frame, surrounded by four chairs. "
611,data/images/n03180011/n03180011_4854.JPEG,computer,guitar," A computer desk with a monitor, keyboard, mouse, and a lamp. ","  A guitar with a black body and white neck, featuring three pickups."
612,data/images/n04086273/n04086273_26142.JPEG,gun,gun," This is an image of a vintage firearm, specifically a revolver, with a wooden grip and a metal barrel. The firearm is displayed against a wooden background. ",  A black handgun with a silver handle and trigger. 
613,data/images/n03180011/n03180011_5279.JPEG,computer,cell phone," A man sitting at a computer desk, working on a computer. ",  A man is holding a black cell phone with a white screen. 
614,data/images/n03590841/n03590841_1053.JPEG,pumpkin,handbag," A carved pumpkin with a face and a smaller carved pumpkin with a face, both sitting on a table with leaves around them. ","  A small, brown handbag with a long strap."
615,data/images/n03452741/n03452741_1177.JPEG,piano,piano," A small, handmade piano with a black felt lid and a brown felt seat. ","  A grand piano, with a dark wood finish and intricate detailing on the legs. "
616,data/images/n03180011/n03180011_5834.JPEG,computer,car," A desktop computer with a monitor, keyboard, and mouse on a white background. ",  A red sports car parked on a street. 
617,data/images/n07873807/n07873807_8875.JPEG,pizza,mushroom, A slice of pizza with mushrooms and spinach on a white plate. ,"  A small, round fungus with a brown cap and white underside."
618,data/images/n03709823/n03709823_14136.JPEG,handbag,handbag," A small, colorful, child's tote bag with a cartoon character on it, sitting on a wooden floor. ","  A small, brown handbag with a long strap and a clasp."
619,data/images/n03775071/n03775071_9475.JPEG,gloves,gloves, Two gray knitted gloves with frayed cuffs and a black logo on the back of each. ,  A pair of black leather gloves with a white lace-up closure. 
