,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
631,data/images/n02992529/n02992529_42996.JPEG,cell phone,cell phone, A shirtless man in a crowd is using his cell phone. ,"  A small, white cellphone with a black screen and a camera lens."
632,data/images/n03197337/n03197337_830.JPEG,watch or watches,airplane," A digital wristwatch with a black strap and a white face, inside a clear plastic case. ",  A red and white airplane with a large propeller on its tail.
633,data/images/n03445777/n03445777_6397.JPEG,ball,ball," A white golf ball with a black logo on it, sitting on a grassy surface. ",  A white ball with a black dot in the center.
634,data/images/n04069434/n04069434_10318.JPEG,camera,gun, A black Canon camera with a strap on a table. ,"  A vintage revolver with a wooden grip and brass accents, surrounded by a black background. "
635,data/images/n03376595/n03376595_8916.JPEG,chair,chair, A wooden folding chair with a green cushion and a striped backrest. ,  A blue and white striped chair with a wooden backrest. 
636,data/images/n02607072/n02607072_3433.JPEG,clownfish or fish,clownfish or fish, A vibrant underwater scene with a variety of colorful fish and coral. ,  A clownfish with orange and white stripes is swimming in an aquarium. 
637,data/images/n03877472/n03877472_28707.JPEG,girl,girl, A young girl in a blue pajama with a snowman design is standing in a doorway. ,  A young girl wearing a pink dress and holding a stuffed animal gazes at the camera with wide eyes. 
638,data/images/n02906734/n02906734_39817.JPEG,brush,brush, A green and yellow hair brush with bristles. ,  A toothbrush with a plastic handle and bristles. 
639,data/images/n02492035/n02492035_3912.JPEG,monkey,elephant," A monkey in a cage, looking out with a sad expression. ",  An elephant standing in a grassy field. 
640,data/images/n03063599/n03063599_748.JPEG,coffee mug,coffee mug, A white coffee mug with a black logo on a white table. ,"  A white ceramic mug with a blue and green floral design, featuring two handles on the side."
641,data/images/n02389026/n02389026_724.JPEG,horse,horse, A young brown horse with a white blaze on its face is walking in a grassy field. ," A brown horse with a white star on its forehead stands in a field, surrounded by tall grass. "
642,data/images/n02504458/n02504458_6155.JPEG,elephant,elephant, An elephant walking in a grassy area. ,  A large gray elephant with a small trunk is standing in a grassy field. 
643,data/images/n03376595/n03376595_108.JPEG,chair,car, A wooden folding chair with a slatted backrest. ,  A vintage car with a white exterior and red interior is parked on the side of a road.
644,data/images/n03792782/n03792782_5419.JPEG,bicycle,bicycle, A man riding a bicycle on a wooden bridge in a wooded area. ,  A man is riding a bicycle on a dirt road. 
645,data/images/n03180011/n03180011_9576.JPEG,computer,computer, A silver desktop computer with a monitor in the background. ,"  A desktop computer with a monitor, keyboard, and mouse. "
646,data/images/n13054560/n13054560_13613.JPEG,mushroom,mushroom, A hand holding a mushroom with a brush in the background. ,  A mushroom growing on a log in the forest. 
647,data/images/n03197337/n03197337_5937.JPEG,watch or watches,train, A man wearing a bright orange watch with a digital display. ,  A man is standing on a train platform with his back to the camera.
648,data/images/n03792972/n03792972_4392.JPEG,camp or camping,rocket, A tent pitched in a field with several RVs parked in the background. ,"  A rocket with a large payload attached to its side, surrounded by several smaller rockets and spacecraft. "
649,data/images/n03775071/n03775071_9475.JPEG,gloves,gloves, Two gray knitted gloves with frayed cuffs and a black logo on the back of each. ,  A pair of black gloves with a white stripe on the back. 
650,data/images/n03197337/n03197337_5937.JPEG,watch or watches,computer, A man wearing a bright orange watch with a digital display. ,"  A desktop computer with a monitor, keyboard, and mouse."
651,data/images/n03272010/n03272010_7501.JPEG,guitar,girl, A young boy sitting on a chair playing a guitar. ,  A young girl wearing a pink dress and holding a stuffed animal. 
652,data/images/n03792782/n03792782_5419.JPEG,bicycle,bicycle, A man riding a bicycle on a wooden bridge in a wooded area. ,"  A bicycle with a basket and handlebars, parked next to a building. "
653,data/images/n04069434/n04069434_7064.JPEG,camera,camera, A black Minolta camera with a zoom lens. ,"  A vintage camera with a large lens and a leather strap, possibly used for outdoor photography. "
654,data/images/n02281787/n02281787_2971.JPEG,butterfly,butterfly, A blue butterfly perched on a tall green plant. ,"  A colorful butterfly with black spots on its wings, resting on a leaf. "
655,data/images/n04120489/n04120489_14875.JPEG,shoes,fruits and vegetables, A close-up view of a sports shoe with a blue and white color scheme. ,"  A plump, ripe avocado with a slight curve on its surface."
656,data/images/n03180011/n03180011_4854.JPEG,computer,coffee mug," A computer desk with a monitor, keyboard, mouse, and a lamp. ",  A white ceramic mug with a blue and red design of a cartoon character. 
657,data/images/n03792782/n03792782_757.JPEG,bicycle,bicycle, A woman riding a bicycle on a trail. ,  A man is riding a bicycle on a dirt path. 
658,data/images/n04120489/n04120489_10588.JPEG,shoes,chair, A white and red tennis shoe with a black and yellow logo. ,  A wooden chair with a woven backrest and two metal legs. 
659,data/images/n03063599/n03063599_4172.JPEG,coffee mug,train, A black coffee mug on a window sill. ,"  A man is standing next to a train with his back facing the camera, holding a large suitcase."
660,data/images/n03445777/n03445777_2548.JPEG,ball,ball," A golf ball on a green, with a logo for scott health & safety. ",  A white ball with a red dot in the center of it. 
661,data/images/n02106662/n02106662_62679.JPEG,dog,dog," A German Shepherd dog with its tongue out, standing in a grassy area. ",  A German Shepherd puppy playing with a ball. 
662,data/images/n02124075/n02124075_12430.JPEG,cat,cat, A brown and black cat with green eyes. ,"  A small, orange cat with large eyes and a white spot on its chest. "
663,data/images/n02690373/n02690373_9676.JPEG,airplane,clownfish or fish, A large yellow and white airplane flying in the sky above an airport. ,  A clownfish with a yellow and orange striped pattern on its body.
664,data/images/n02951358/n02951358_30776.JPEG,canoe or boat,canoe or boat, A group of people in kayaks on the ocean. ,  A man is paddling a canoe on a calm lake with his dog sitting in the front.
665,data/images/n02607072/n02607072_1617.JPEG,clownfish or fish,airplane, Two clownfish swimming near a coral reef. ,  A jumbo jet airplane with a red and white paint job is parked on the tarmac. 
666,data/images/n02906734/n02906734_21829.JPEG,brush,brush," A blue dustpan with a flower design on it, sitting on the ground next to a box. ",  A toothbrush with a handle and bristles. 
667,data/images/n02951358/n02951358_2350.JPEG,canoe or boat,canoe or boat, Three people in kayaks on the ocean. ,  A man is paddling a canoe on a lake with his dog sitting next to him.
668,data/images/n02504458/n02504458_6428.JPEG,elephant,panda or pandas," An elephant standing on a pile of logs, eating a log. ","  A panda bear sitting on a branch, eating bamboo. "
669,data/images/n03709823/n03709823_595.JPEG,handbag,handbag, A gray and white cat peeking out of a brown paper bag. ,  A black leather handbag with a gold chain handle.
670,data/images/n03376595/n03376595_852.JPEG,chair,chair, A colorful folding chair with a checkered pattern. ,  A wooden chair with a metal frame and four legs. 
671,data/images/n03063599/n03063599_858.JPEG,coffee mug,coffee mug," Three coffee mugs with different colored handles and the word ""coffee matters"" on them. ",  A white coffee mug with a black handle and a red lid. 
672,data/images/n02951358/n02951358_2037.JPEG,canoe or boat,canoe or boat, A woman in a canoe on a lake with trees in the background. ," A man is standing on a dock, holding onto the railing with one hand and pointing at something in the water with the other. "
673,data/images/n03888257/n03888257_19211.JPEG,parachutes,pool table, A surreal image of a hot air balloon floating above a barren landscape with a rainbow in the sky. ,"  A large, green swimming pool with a diving platform and bleachers. "
674,data/images/n03063599/n03063599_4086.JPEG,coffee mug,coffee mug," The image shows two rings, one purple and one yellow, against a white background. ","  A white ceramic mug with a blue and red striped handle, sitting on a wooden table. "
675,data/images/n03773504/n03773504_17692.JPEG,rocket,bicycle," The image shows a missile with the word ""USA"" on it, standing in front of an American flag. ",  A bicycle with a basket and handlebars. 
676,data/images/n03888257/n03888257_54295.JPEG,parachutes,pool table," Two parachutists flying high in the sky, each holding a Canadian flag, against a backdrop of a clear blue sky. ",  A group of people playing pool in a dimly lit room.
677,data/images/n03590841/n03590841_1053.JPEG,pumpkin,gloves," A carved pumpkin with a face and a smaller carved pumpkin with a face, both sitting on a table with leaves around them. ",  A pair of black gloves with white stripes on the fingers. 
678,data/images/n11939491/n11939491_48574.JPEG,flower,mushroom," The image shows a close-up of a group of white daisies with yellow centers, set against a blurred background. ","  A large, white mushroom with a brown cap and stem. "
679,data/images/n03272010/n03272010_6705.JPEG,guitar,guitar, A green electric guitar leaning against a wall. ,  A black electric guitar with a white pickguard and silver-colored knobs on the body. 
680,data/images/n04120489/n04120489_6792.JPEG,shoes,shoes, A person's feet wearing white and blue sneakers. ,  A pair of white canvas sneakers with black trim and laces. 
681,data/images/n07873807/n07873807_8875.JPEG,pizza,camera, A slice of pizza with mushrooms and spinach on a white plate. ,  A black Canon EOS Rebel T6 DSLR camera with a lens attached and a strap around it. 
682,data/images/n03272010/n03272010_13834.JPEG,guitar,guitar," Three guitar-shaped figurines in different colors, each with a pick guard and strings, displayed on a gray surface. ",  A man is playing a red electric guitar with white pickups.
